Bin	Distance_kb	Avg_R2	SD_R2	SE_R2	N_Pairs	Sum_R2	SumSq_R2	Var_R2
2103000	2103	0.104349934543781	0.209723404416481	5.77302164940435e-05	13197371	1377144.8	724176.9	0.0439839063600388
2104000	2104	0.104349451339844	0.209851522179808	5.77847256050422e-05	13188583	1376221.4	724402.3	0.0440376613611824
2105000	2105	0.104324651774953	0.209802529687181	5.77981099880185e-05	13176321	1374615.1	723389.7	0.0440171014631404
2106000	2106	0.104318313671963	0.209915907815358	5.78419445323597e-05	13170581	1373932.8	723683.9	0.0440646883539459
2107000	2107	0.104520147611468	0.210262967723032	5.80554834707239e-05	13117138	1371005.2	723213.1	0.044210515595697
2108000	2108	0.104098839166069	0.20957376062794	5.77655354395641e-05	13162434	1370194.1	720745	0.043921161143737
2109000	2109	0.104225262009831	0.209724067309319	5.78427189511972e-05	13146167	1370162.7	721029	0.0439841844087636
2110000	2110	0.104332122437784	0.209850267513063	5.7884134920185e-05	13143165	1371254.3	721853.2	0.0440371347753043
2111000	2111	0.10418156802535	0.209664319229141	5.77820003569913e-05	13166305	1371686.3	721683.7	0.0439591267578193
2112000	2112	0.104255218729113	0.209737395486512	5.78680276620635e-05	13136340	1369532	720645.5	0.0439897750654657
2113000	2113	0.104223396398677	0.209685965115411	5.79150791736896e-05	13108573	1366220	718752.5	0.0439682039663813
2114000	2114	0.104276868589303	0.209657993265066	5.78628584608013e-05	13128741	1369024	719850.7	0.0439564741399345
2115000	2115	0.104177490956578	0.20953879547115	5.78327014350392e-05	13127497	1367589.7	718854.6	0.0439065068075004
2116000	2116	0.103952173353373	0.209314689402005	5.77337174501526e-05	13144388	1366387.7	717929.3	0.0438126391994578
2117000	2117	0.103966016799788	0.209294301049785	5.76509895207139e-05	13179571	1370227.5	719776.4	0.0438041044519179
2118000	2118	0.103958298561614	0.209446141448505	5.7741744348776e-05	13157244	1367804.7	719372.5	0.0438676861676672
2119000	2119	0.103925689367413	0.209479696607589	5.77634954702774e-05	13151550	1366783.9	719156.9	0.0438817432908075
2120000	2120	0.103781044560709	0.209309721707779	5.77089643878228e-05	13155042	1365244	718016.2	0.0438105596013878
2121000	2121	0.103814163036737	0.209298956198114	5.77504839394132e-05	13134782	1363576.4	716941.5	0.0438060530656202
2122000	2122	0.103948901405693	0.209454591785563	5.78405389010875e-05	13113394	1363122.9	716995.8	0.0438712260200569
2123000	2123	0.103945357987327	0.209361421655326	5.79006181798566e-05	13074555	1359039.3	714352.4	0.0438322048775391
2124000	2124	0.103701316938887	0.209112487269114	5.77618540566153e-05	13106227	1359133	714053.4	0.0437280323318755
2125000	2125	0.103668910149075	0.209005181746422	5.77458871147158e-05	13100021	1358064.9	713039.5	0.0436831659968551
2126000	2126	0.103888644935132	0.209481827881386	5.78747563451687e-05	13101299	1361076.2	716319.9	0.0438826362125268
2127000	2127	0.103946887041074	0.209366125790293	5.78795986514862e-05	13084641	1360107.7	714933.4	0.0438341746284369
2128000	2128	0.10412931609627	0.20967217589191	5.78967480771871e-05	13115150	1365671.6	718780.2	0.0439624213432481
2129000	2129	0.104524586892669	0.210157068237477	5.80871675372158e-05	13089637	1368188.9	721126.2	0.0441659933301714
2130000	2130	0.104269342775872	0.209868261448003	5.80090789233052e-05	13088853	1364766.1	718797.7	0.0440446871632075
2132000	2132	0.104587552533411	0.210371037245968	5.80906126399104e-05	13114749	1371639.5	723862.4	0.0442559733119443
2133000	2133	0.10421322562671	0.209859750767662	5.79474871219033e-05	13115628	1366821.9	720067.8	0.044041114992265
2134000	2134	0.104437726122594	0.210167114551811	5.80475515462184e-05	13108763	1369049.4	721997.3	0.0441702160390342
2135000	2135	0.104435988276199	0.210172765164253	5.81006505404547e-05	13085517	1366598.9	720743.3	0.0441725912167883
2136000	2136	0.104394457792436	0.210072715004263	5.80847876909492e-05	13080203	1365500.7	719787.2	0.0441305455892625
2137000	2137	0.104385604686931	0.209974970209896	5.80549275660171e-05	13081480	1365518.2	719296.2	0.0440894881146468
2138000	2138	0.104148222953651	0.209753089814776	5.79161454482365e-05	13116484	1366058.5	719350.1	0.0439963586868455
2140000	2140	0.104796176421326	0.210550731597064	5.83077234949423e-05	13039512	1366491	721265.6	0.0443316105760588
2141000	2141	0.104697944293011	0.210387929247805	5.82815750682931e-05	13031040	1364323.1	719635.8	0.0442630807731794
2142000	2142	0.104874065263683	0.210616145141116	5.83432059368037e-05	13031750	1366692.6	721408.1	0.0443591605941034
2143000	2143	0.104717653144302	0.210509097734113	5.8291406280564e-05	13041654	1365691.4	720940.9	0.0443140802288302
2145000	2145	0.104399437088013	0.210203326128334	5.81786230088232e-05	13054261	1362857.5	719089.8	0.0441854383154147
2146000	2146	0.104114527808457	0.209709189657186	5.79707886312907e-05	13086289	1362472.8	717361.3	0.0439779442266738
2147000	2147	0.104074868659221	0.209602749326736	5.79538149906212e-05	13080667	1361368.7	716361.3	0.0439333125253266
2148000	2148	0.103903092229208	0.209469485900945	5.77899655772805e-05	13138224	1365102.1	718310.3	0.0438774655236061
2149000	2149	0.103909785440835	0.209405259351104	5.78166306063506e-05	13118060	1363094.8	716873.2	0.0438505626439033
2151000	2151	0.104283300260034	0.209889211546452	5.80579072496525e-05	13069455	1362925.9	717885.4	0.0440534811235911
2152000	2152	0.104379378424915	0.210031223514506	5.8183298629367e-05	13030799	1360146.7	716800.4	0.0441131148510004
2153000	2153	0.104419067632753	0.210057801188076	5.82198280488255e-05	13017746	1359300.9	716335.6	0.0441242798399691
2154000	2154	0.104657000651206	0.210367485160309	5.83236785182819e-05	13009704	1361556.6	718234.1	0.0442544788126729
2155000	2155	0.104381891428463	0.210150685998857	5.81678947116718e-05	13052537	1362448.5	718658.2	0.0441633108257902
2156000	2156	0.104431237788635	0.21020284049846	5.81632750527521e-05	13061091	1363985.9	719550.1	0.0441852341536212
2157000	2157	0.104442918366925	0.210164896173407	5.81349767627562e-05	13069090	1364973.9	719814.2	0.044169283583579
2159000	2159	0.104311723011271	0.210234572357294	5.80868204872378e-05	13099450	1366426.2	721511.3	0.0441985754142545
2160000	2160	0.104232638966509	0.209978259883692	5.79993947191165e-05	13106953	1366172.3	720296.7	0.0440908696237833
2161000	2161	0.10415784397812	0.209942811055023	5.79679426963189e-05	13116750	1366212.4	720435.4	0.044075983913685
2162000	2162	0.104055447070707	0.209812191133564	5.78894421173323e-05	13135987	1366871	720491.7	0.0440211555482672
2163000	2163	0.103876670706184	0.209504360242108	5.78625409168519e-05	13109651	1361786.9	716867.7	0.0438920769604549
2164000	2164	0.103776853293633	0.209205728495009	5.77522671678103e-05	13122273	1361788.2	715645.1	0.0437670368351276
2165000	2165	0.103785347232306	0.209273237281246	5.77782084443349e-05	13118955	1361555.3	715857.9	0.0437952878421729
2166000	2166	0.103506934578566	0.208986399193011	5.7649426557976e-05	13141534	1360239.9	714754.9	0.0436753150476607
2167000	2167	0.103480201592754	0.208872990850276	5.76355281358862e-05	13133607	1359068.3	713628.7	0.0436279263067396
2168000	2168	0.10372662643751	0.20924711124557	5.77759852688575e-05	13116689	1360549.9	715431	0.0437843535646159
2169000	2169	0.103600273442342	0.20912784983579	5.76904676754435e-05	13140613	1361371.1	715736	0.0437344575769409
2170000	2170	0.103561189331292	0.209120342134083	5.77128890876191e-05	13129462	1359702.7	714981.1	0.043731317494276
2171000	2171	0.103760320366206	0.209379248686651	5.78002563625015e-05	13122233	1361567.1	716551	0.0438396697805864
2172000	2172	0.103564047361692	0.209125410218049	5.76422857145098e-05	13162283	1363139.3	716804.1	0.0437334371988671
2173000	2173	0.10357040862639	0.209131056910092	5.76817992517025e-05	13144966	1361429.5	715909.4	0.0437357989643319
2174000	2174	0.103569673159847	0.209123871478688	5.7657293937383e-05	13155238	1362483.7	716427.3	0.0437327936222348
2175000	2175	0.103723413158273	0.209356065950614	5.7745771445552e-05	13144096	1363350.5	717516.6	0.0438299623503178
2176000	2176	0.103718585040869	0.20933108335703	5.78037478475852e-05	13114612	1360229	715756.8	0.043819502459428
2177000	2177	0.103533467024703	0.209052818634177	5.76903500955937e-05	13131239	1359522.7	714631.7	0.0437030809788942
2178000	2178	0.103552713025899	0.209132735758316	5.7695354459873e-05	13139001	1360579.2	715545.6	0.0437365011657578
2179000	2179	0.103510413403636	0.208878427071879	5.76448369382294e-05	13130049	1359096.8	713547.3	0.0436301972960223
2180000	2180	0.10345213494217	0.208947075209068	5.77469082069141e-05	13092275	1354423.8	711712.1	0.043658880238424
2181000	2181	0.103499563409511	0.209153853014705	5.77861782098486e-05	13100377	1355883.3	713413.7	0.0437453342308968
2182000	2182	0.103146789993719	0.208538380881774	5.75573367896859e-05	13127155	1354023.9	710540.3	0.043488256300792
2183000	2183	0.10302968728703	0.208371912654277	5.74831230515296e-05	13140069	1353817.2	710010.1	0.0434188539832018
2184000	2184	0.10333596401057	0.208727164866485	5.75733096564734e-05	13143637	1358210.4	712981.2	0.0435670293532009
2185000	2185	0.103654995741882	0.209159547598692	5.77944642777939e-05	13097334	1357604.1	713700.9	0.0437477163516895
2186000	2186	0.103608672197783	0.209052466396663	5.77623003381009e-05	13098502	1357118.4	713052.2	0.0437029337065277
2187000	2187	0.103426188657448	0.208803447731105	5.76865151619859e-05	13101672	1355056	711366.5	0.0435988797843965
2188000	2188	0.103428386092569	0.208888610793069	5.76718521376515e-05	13119030	1356880.1	712781.6	0.0436344517190582
2189000	2189	0.103397025803872	0.208789265055823	5.765385780949e-05	13114737	1356024.8	711919.1	0.0435929572025508
2190000	2190	0.103683996695675	0.209272579476307	5.78483220473657e-05	13087091	1356921.9	713840.4	0.0437950125206672
2191000	2191	0.103603933128378	0.209064754307236	5.78023342059005e-05	13081902	1355336.5	712202.9	0.043708071493545
2192000	2192	0.103654292680628	0.209144672352719	5.7846698479116e-05	13071832	1354951.5	712228	0.043741493973526
2193000	2193	0.103853663233034	0.209477365008621	5.79046667732637e-05	13087210	1359154.7	715430	0.0438807664509551
2194000	2194	0.103891975878483	0.209605261923876	5.79432660369885e-05	13085744	1359503.8	716155.4	0.0439343658261765
2195000	2195	0.103981948451329	0.209675128905537	5.80316476231006e-05	13054614	1357444.2	715078.3	0.0439636596815535
2196000	2196	0.10403746616121	0.209846265426414	5.80808104150917e-05	13053806	1358084.9	716122	0.0440354551134129
2197000	2197	0.104016623934243	0.209681588569721	5.79282342659965e-05	13102073	1362833.4	717807.9	0.0439663685851219
2198000	2198	0.10377519908029	0.209604491508578	5.79043207819843e-05	13103256	1359793	716791.8	0.0439340428605696
2199000	2199	0.103821710546318	0.209527273735327	5.79110115314777e-05	13090578	1359086.2	715801	0.0439016784389585
2200000	2200	0.103911454523908	0.209680435445051	5.80521787275276e-05	13046042	1355633.2	714446.6	0.0439658850084263
2201000	2201	0.103868225034617	0.209477809980307	5.80208192161097e-05	13034919	1353913.9	712613.3	0.0438809528741456
2202000	2202	0.103700625002734	0.209209011417924	5.79604562241295e-05	13028583	1351072.2	710347.4	0.0437684104584651
2203000	2203	0.104215449615382	0.209892213243968	5.82024991297445e-05	13004971	1355318.9	714175.8	0.0440547411804513
2204000	2204	0.104044172518433	0.209739134767069	5.80851911983131e-05	13038514	1356581.4	714715.2	0.0439905046528387
2205000	2205	0.103717885476963	0.209312982966287	5.79970918591673e-05	13025065	1350932.2	710769	0.0438119248382452
2206000	2206	0.103386453528247	0.208976123901543	5.77884965138462e-05	13077073	1351992.2	710866.8	0.0436710203609131
2208000	2208	0.103512376393082	0.209144012989268	5.78106383668551e-05	13088062	1354776.4	712723.9	0.0437412181692549
2209000	2209	0.103422786849626	0.209102070592392	5.77765090869398e-05	13098274	1354660	712807.4	0.0437236759260255
2210000	2210	0.103056449021123	0.208730321354041	5.76363772802295e-05	13115285	1351614.7	710703.9	0.0435683470525612
2212000	2212	0.103179683660432	0.208732333246397	5.76803503181808e-05	13095548	1351194.5	709978.2	0.0435691869424849
2213000	2213	0.103074585743437	0.208516192593163	5.76403713997398e-05	13086576	1348893.4	708027.9	0.043479002573549
2214000	2214	0.103237119305124	0.208656426896003	5.7753694941172e-05	13052809	1347534.4	707402.3	0.0435375044850071
2215000	2215	0.103698105914722	0.209189514141478	5.80693506048256e-05	12977346	1345726.2	707441.2	0.0437602528267477
2216000	2216	0.103952202706018	0.209687131184503	5.81736393521726e-05	12992451	1350593.9	711658.3	0.0439686929843868
2217000	2217	0.103553395341153	0.209139357820847	5.78950983829549e-05	13049322	1351301.6	710699.7	0.0437392709897164
2218000	2218	0.103351637786596	0.208869874334313	5.77649882154281e-05	13074414	1351262.1	710047.7	0.0436266244044318
2219000	2219	0.103578700221808	0.209320602527186	5.79607950297848e-05	13042333	1350907.9	711376.6	0.0438151146423441
2220000	2220	0.103737147797484	0.209531799551752	5.80035251100768e-05	13049417	1353709.3	713346	0.0439035750233954
2221000	2221	0.103718913040425	0.209475817816393	5.80279471732207e-05	13031469	1351609.8	712009.9	0.0438801182498468
2223000	2223	0.103685774592868	0.209343558258529	5.80062607226978e-05	13024752	1350481.5	710831.9	0.0438247253843423
2224000	2224	0.103855289231886	0.209587613259061	5.80639334915243e-05	13029217	1353153.1	712866.1	0.0439269676316296
2225000	2225	0.103405719558182	0.209112070481414	5.77925191478508e-05	13092270	1353815.6	712489.2	0.0437278580210237
2226000	2226	0.103039529595229	0.20864964219685	5.76487423288113e-05	13099527	1349769.1	709363.2	0.0435346731888735
2227000	2227	0.103085868564076	0.208805799228256	5.7723753620134e-05	13085068	1348885.6	709558.2	0.0435998617913506
2228000	2228	0.103189363875743	0.208825887338935	5.77286451541431e-05	13085368	1350270.8	709963.6	0.0436082512228934
2229000	2229	0.102964949212192	0.208365928395555	5.75315075640731e-05	13117223	1350614.2	708568	0.0434163601161415
2231000	2231	0.102825516725929	0.208146183422993	5.74002040181764e-05	13149524	1352106.6	708732	0.0433248336735582
2232000	2232	0.102638733624577	0.20803845433461	5.73878571514552e-05	13141569	1348834	707209.7	0.0432799984819337
2233000	2233	0.102932798639293	0.208525778803965	5.75432492201998e-05	13131996	1351713.1	710154.2	0.0434830004258001
2234000	2234	0.103096555474116	0.208503684251419	5.76846978144171e-05	13064904	1346946.6	706846.4	0.0434737863464154
2235000	2235	0.102983044019252	0.208263142503216	5.75710341695133e-05	13086297	1347666.7	706385.8	0.043373536525315
2236000	2236	0.102875965392354	0.208343497420897	5.7636401397725e-05	13066708	1344250.2	705477.8	0.0434070129175715
2237000	2237	0.102892844424489	0.208439349275879	5.76087282333302e-05	13091302	1347001.3	707374.1	0.0434469623265521
2238000	2238	0.103172201835227	0.208855379703579	5.77457219132182e-05	13081324	1349629	709859	0.0436205696311264
2239000	2239	0.103093806084215	0.208794172433811	5.77496929062027e-05	13071860	1347627.8	708799.9	0.0435950064423199
2240000	2240	0.102944711451488	0.208413316622367	5.75199793008257e-05	13128451	1351504.6	709379.1	0.0434361105455351
2241000	2241	0.102871655253908	0.208406966845143	5.75173002270639e-05	13128874	1350589	709169.8	0.0434334638295926
2242000	2242	0.10271144266657	0.208120877254973	5.7470147591904e-05	13114347	1346993.5	706390.4	0.0433142995493796
2244000	2244	0.10243557146234	0.208054755882378	5.72670957821861e-05	13199120	1352059.4	709846.4	0.043286781445276
2245000	2245	0.102760713033445	0.208234924266409	5.74227480088248e-05	13150407	1351345.2	709090.3	0.0433617836842371
2246000	2246	0.102812077612052	0.208200029095686	5.74934555738441e-05	13113685	1348245.2	707058.1	0.0433472521154446
2247000	2247	0.102771598087478	0.208127586890024	5.74654388948834e-05	13117342	1348090.2	706750.5	0.0433170924246644
2248000	2248	0.102992715298408	0.208565189234104	5.76420660474197e-05	13091957	1348376.2	708365.7	0.0434994381602575
2249000	2249	0.103045445993455	0.208669238028527	5.77197367115431e-05	13069777	1346781	707875	0.0435428508994062
2250000	2250	0.103061984792238	0.208583054750954	5.77767723976622e-05	13033213	1343228.8	705470.4	0.0435068907292395
2251000	2251	0.102868441840425	0.208363444045742	5.75774301308847e-05	13095995	1347164.6	707147.6	0.0434153248146033
2252000	2252	0.102881210216968	0.208413444599735	5.7575619683912e-05	13103105	1348063.3	707839	0.0434361638899269
2253000	2253	0.102965794226705	0.208486459005103	5.76532430148472e-05	13077003	1346484	707054.7	0.0434666035884866
2254000	2254	0.102726662355256	0.208143951490454	5.74670352214241e-05	13118676	1347637.8	706790.6	0.0433239045420605
2255000	2255	0.102673541952466	0.208098050182136	5.73933009624289e-05	13146605	1349808.5	707900.7	0.0433047984896066
2256000	2256	0.103081281738453	0.208691314006882	5.76599941198081e-05	13099646	1350328.3	709710.2	0.0435520645419192
2258000	2258	0.102803019203957	0.208337147179856	5.75351635886876e-05	13111933	1347946.3	707688.1	0.0434043668950411
2259000	2259	0.102846108613407	0.208243534507058	5.75696502871884e-05	13084462	1345686	705811.1	0.0433653696639922
